// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 10B426EE
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 3.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Vel_E	Vel_N	Vel_U
57222	0	0	0	0	0	4.431664	-2.756581	8.354304	0.000047	-0.000052	0.001820	-0.595947	0.118896	-0.456543	0.070432	-0.244815	0.128103	-0.958486	-18.289871	-26.824383	-167.197953	-0.870210	-0.197740	0.451257	0.072294	-0.957258	-0.280055	0.487348	-0.211084	0.847311	0	0	0
57223	0	0	0	0	0	4.421666	-2.734363	8.356165	0.003132	0.001520	0.007169	-0.600098	0.113037	-0.444092	0.070451	-0.244811	0.128095	-0.958486	-18.289355	-26.823786	-167.195984	-0.870208	-0.197771	0.451248	0.072334	-0.957257	-0.280049	0.487346	-0.211060	0.847318	0	0	0
57224	0	0	0	0	0	4.411626	-2.712221	8.358024	0.000141	-0.000156	0.005460	-0.603760	0.113037	-0.449219	0.070455	-0.244819	0.128099	-0.958483	-18.290176	-26.824482	-167.195155	-0.870200	-0.197782	0.451259	0.072338	-0.957253	-0.280059	0.487360	-0.211065	0.847309	0	0	0
57225	0	0	0	0	0	4.420000	-2.733290	8.331934	0.002299	0.000240	0.007191	-0.594238	0.114258	-0.458984	0.070470	-0.244823	0.128094	-0.958482	-18.290121	-26.824793	-167.193283	-0.870191	-0.197810	0.451264	0.072368	-0.957252	-0.280058	0.487371	-0.211047	0.847307	0	0	0
57226	0	0	0	0	0	4.419776	-2.733304	8.332048	0.003038	0.001624	0.003529	-0.597412	0.108887	-0.455078	0.070467	-0.244822	0.128083	-0.958484	-18.288590	-26.824868	-167.193989	-0.870193	-0.197799	0.451265	0.072369	-0.957258	-0.280035	0.487368	-0.211027	0.847314	0	0	0
57227	0	0	0	0	0	4.443080	-2.724806	8.355953	0.003132	0.001520	0.007170	-0.594727	0.109619	-0.454590	0.070482	-0.244818	0.128075	-0.958485	-18.287851	-26.824270	-167.192585	-0.870193	-0.197821	0.451256	0.072401	-0.957258	-0.280026	0.487363	-0.211005	0.847322	0	0	0
57228	0	0	0	0	0	4.428962	-2.755531	8.330615	0.002547	0.003788	0.001754	-0.593262	0.122314	-0.460693	0.070468	-0.244808	0.128064	-0.958490	-18.285915	-26.823487	-167.194809	-0.870206	-0.197789	0.451243	0.072384	-0.957268	-0.279999	0.487341	-0.210994	0.847337	0	0	0
57229	0	0	0	0	0	4.420164	-2.734683	8.356855	0.000141	-0.000156	0.005460	-0.605713	0.118896	-0.459717	0.070473	-0.244814	0.128068	-0.958487	-18.286651	-26.824060	-167.193913	-0.870199	-0.197802	0.451252	0.072390	-0.957264	-0.280008	0.487354	-0.210997	0.847329	0	0	0
57230	0	0	0	0	0	4.441169	-2.723416	8.331958	0.004760	-0.001320	0.003419	-0.607178	0.120361	-0.460205	0.070474	-0.244827	0.128047	-0.958487	-18.284370	-26.825757	-167.194093	-0.870186	-0.197796	0.451279	0.072399	-0.957275	-0.279970	0.487375	-0.210954	0.847328	0	0	0
57231	0	0	0	0	0	4.396260	-2.742980	8.333333	0.002103	0.005899	0.001799	-0.600342	0.120117	-0.457764	0.070460	-0.244807	0.128039	-0.958494	-18.282481	-26.823789	-167.196585	-0.870210	-0.197761	0.451248	0.072382	-0.957283	-0.279947	0.487335	-0.210951	0.847352	0	0	0
57232	0	0	0	0	0	4.432028	-2.702287	8.358471	0.002205	0.000344	0.003552	-0.602051	0.106201	-0.458984	0.070458	-0.244812	0.128031	-0.958494	-18.281549	-26.824556	-167.197019	-0.870206	-0.197753	0.451260	0.072379	-0.957288	-0.279932	0.487343	-0.210936	0.847350	0	0	0
57233	0	0	0	0	0	4.450269	-2.745538	8.330608	0.000094	-0.000104	0.003640	-0.592285	0.103271	-0.464600	0.070452	-0.244820	0.128032	-0.958492	-18.281750	-26.825515	-167.197417	-0.870200	-0.197746	0.451275	0.072366	-0.957288	-0.279932	0.487356	-0.210940	0.847342	0	0	0
57234	0	0	0	0	0	4.385872	-2.720808	8.335382	0.000927	0.001176	0.003618	-0.594971	0.108154	-0.454102	0.070448	-0.244821	0.128031	-0.958492	-18.281493	-26.825817	-167.197979	-0.870199	-0.197737	0.451280	0.072358	-0.957290	-0.279928	0.487358	-0.210939	0.847341	0	0	0
57235	0	0	0	0	0	4.441449	-2.724860	8.356803	0.001418	-0.000988	0.005394	-0.598389	0.108154	-0.454346	0.070451	-0.244831	0.128027	-0.958490	-18.281359	-26.826875	-167.197428	-0.870189	-0.197743	0.451296	0.072363	-0.957291	-0.279923	0.487375	-0.210929	0.847334	0	0	0
57236	0	0	0	0	0	4.440080	-2.723663	8.332458	-0.001184	0.000728	0.003707	-0.599365	0.119385	-0.453613	0.070445	-0.244835	0.128036	-0.958488	-18.282376	-26.827405	-167.197846	-0.870187	-0.197736	0.451304	0.072345	-0.957289	-0.279937	0.487382	-0.210948	0.847325	0	0	0
57237	0	0	0	0	0	4.439976	-2.723833	8.332458	0.000047	-0.000052	0.001820	-0.593262	0.115723	-0.458740	0.070431	-0.244844	0.128035	-0.958487	-18.282135	-26.828694	-167.199250	-0.870182	-0.197712	0.451324	0.072317	-0.957293	-0.279930	0.487395	-0.210951	0.847317	0	0	0
57238	0	0	0	0	0	4.428508	-2.757457	8.355689	0.001808	0.002404	0.005417	-0.594238	0.116211	-0.454346	0.070436	-0.244838	0.128033	-0.958489	-18.281757	-26.828005	-167.198963	-0.870186	-0.197718	0.451314	0.072329	-0.957293	-0.279926	0.487386	-0.210945	0.847324	0	0	0
57239	0	0	0	0	0	4.415965	-2.732525	8.308860	-0.001230	0.000780	0.001887	-0.597412	0.113281	-0.451904	0.070421	-0.244843	0.128039	-0.958488	-18.282214	-26.828727	-167.200417	-0.870185	-0.197695	0.451325	0.072297	-0.957294	-0.279931	0.487392	-0.210963	0.847316	0	0	0
57240	0	0	0	0	0	4.417153	-2.734029	8.333201	0.001371	-0.000936	0.003574	-0.599609	0.108398	-0.459473	0.070418	-0.244855	0.128034	-0.958486	-18.281882	-26.830186	-167.200580	-0.870175	-0.197690	0.451348	0.072290	-0.957297	-0.279923	0.487412	-0.210954	0.847307	0	0	0
57241	0	0	0	0	0	4.415771	-2.732614	8.308934	0.003038	0.001623	0.003530	-0.596924	0.113281	-0.454834	0.070415	-0.244853	0.128022	-0.958488	-18.280184	-26.830242	-167.201432	-0.870177	-0.197677	0.451349	0.072290	-0.957304	-0.279897	0.487407	-0.210932	0.847315	0	0	0
57242	0	0	0	0	0	4.440306	-2.725545	8.357187	0.000484	0.003288	0.003663	-0.599121	0.107178	-0.449463	0.070408	-0.244845	0.128023	-0.958490	-18.280001	-26.829387	-167.202391	-0.870187	-0.197663	0.451335	0.072280	-0.957305	-0.279897	0.487391	-0.210940	0.847322	0	0	0
57243	0	0	0	0	0	4.438766	-2.724259	8.332963	0.000927	0.001176	0.003619	-0.597656	0.104248	-0.455566	0.070403	-0.244847	0.128021	-0.958491	-18.279586	-26.829713	-167.203067	-0.870187	-0.197653	0.451340	0.072271	-0.957308	-0.279890	0.487393	-0.210938	0.847321	0	0	0
57244	0	0	0	0	0	4.438653	-2.724452	8.332960	-0.000693	-0.001435	0.005483	-0.596436	0.117676	-0.460693	0.070407	-0.244860	0.128029	-0.958486	-18.281008	-26.831100	-167.201965	-0.870172	-0.197667	0.451362	0.072270	-0.957303	-0.279907	0.487419	-0.210948	0.847304	0	0	0
57245	0	0	0	0	0	4.424720	-2.755331	8.307468	0.001714	0.002507	0.001777	-0.598145	0.111816	-0.453369	0.070393	-0.244856	0.128021	-0.958489	-18.279498	-26.830939	-167.204080	-0.870181	-0.197635	0.451359	0.072248	-0.957311	-0.279886	0.487407	-0.210941	0.847313	0	0	0
57246	0	0	0	0	0	4.439455	-2.726100	8.357458	-0.000256	0.001905	0.007326	-0.603760	0.104736	-0.453125	0.070404	-0.244852	0.128030	-0.958488	-18.280873	-26.830178	-167.202528	-0.870182	-0.197660	0.451348	0.072266	-0.957303	-0.279908	0.487403	-0.210953	0.847312	0	0	0
57247	0	0	0	0	0	4.437995	-2.724817	8.333191	0.003482	-0.000489	0.003487	-0.593262	0.108887	-0.455078	0.070402	-0.244861	0.128015	-0.958488	-18.279074	-26.831457	-167.203052	-0.870173	-0.197650	0.451368	0.072267	-0.957312	-0.279878	0.487417	-0.210924	0.847311	0	0	0
57248	0	0	0	0	0	4.425353	-2.756900	8.332080	0.000881	0.001228	0.001799	-0.596191	0.114502	-0.459473	0.070388	-0.244864	0.128011	-0.958489	-18.278338	-26.832058	-167.204734	-0.870175	-0.197623	0.451377	0.072242	-0.957317	-0.279866	0.487419	-0.210924	0.847310	0	0	0
57249	0	0	0	0	0	4.437696	-2.724836	8.333344	0.000974	0.001124	0.005440	-0.595215	0.112061	-0.462891	0.070392	-0.244863	0.128011	-0.958488	-18.278406	-26.831972	-167.204273	-0.870174	-0.197630	0.451376	0.072250	-0.957316	-0.279867	0.487419	-0.210921	0.847310	0	0	0
57250	0	0	0	0	0	4.437477	-2.724958	8.333421	0.000927	0.001176	0.003619	-0.599365	0.114014	-0.464844	0.070387	-0.244865	0.128010	-0.958489	-18.278149	-26.832274	-167.204834	-0.870173	-0.197621	0.451380	0.072241	-0.957318	-0.279862	0.487421	-0.210921	0.847309	0	0	0
57251	0	0	0	0	0	4.428727	-2.704042	8.359653	0.003038	0.001623	0.003531	-0.594238	0.112793	-0.458496	0.070384	-0.244862	0.127997	-0.958491	-18.276457	-26.832199	-167.205685	-0.870177	-0.197609	0.451379	0.072242	-0.957326	-0.279837	0.487415	-0.210900	0.847318	0	0	0
57252	0	0	0	0	0	4.437132	-2.725053	8.333574	-0.000694	-0.001435	0.005484	-0.596680	0.104004	-0.452393	0.070388	-0.244876	0.128005	-0.958486	-18.277879	-26.833586	-167.204583	-0.870162	-0.197623	0.451401	0.072241	-0.957320	-0.279855	0.487441	-0.210910	0.847301	0	0	0
57253	0	0	0	0	0	4.436872	-2.725358	8.333612	-0.000746	0.004069	0.005551	-0.592285	0.108887	-0.458496	0.070388	-0.244863	0.128014	-0.958489	-18.278651	-26.831928	-167.204755	-0.870176	-0.197623	0.451375	0.072240	-0.957316	-0.279871	0.487417	-0.210929	0.847309	0	0	0
57254	0	0	0	0	0	4.435308	-2.724241	8.309348	0.000140	-0.000155	0.005462	-0.599854	0.120850	-0.465576	0.070392	-0.244870	0.128018	-0.958486	-18.279473	-26.832623	-167.203925	-0.870168	-0.197635	0.451386	0.072243	-0.957313	-0.279881	0.487431	-0.210934	0.847300	0	0	0
57255	0	0	0	0	0	4.427811	-2.704945	8.359846	-0.001673	0.002893	0.001931	-0.595459	0.111084	-0.463135	0.070375	-0.244864	0.128027	-0.958487	-18.279965	-26.832151	-167.205895	-0.870178	-0.197605	0.451378	0.072208	-0.957313	-0.279889	0.487418	-0.210960	0.847301	0	0	0
57256	0	0	0	0	0	4.422257	-2.756948	8.308243	-0.002414	0.001510	0.005595	-0.597656	0.118652	-0.453857	0.070375	-0.244864	0.128044	-0.958485	-18.282136	-26.831916	-167.205319	-0.870178	-0.197615	0.451375	0.072201	-0.957304	-0.279922	0.487419	-0.210992	0.847292	0	0	0
57257	0	0	0	0	0	4.427296	-2.705896	8.359811	-0.005313	-0.000268	0.007526	-0.604492	0.116943	-0.465332	0.070383	-0.244872	0.128076	-0.958478	-18.286556	-26.832211	-167.203197	-0.870168	-0.197646	0.451379	0.072197	-0.957285	-0.279987	0.487437	-0.211047	0.847269	0	0	0
57258	0	0	0	0	0	4.421857	-2.758189	8.308043	-0.001924	-0.000654	0.007372	-0.602051	0.112061	-0.449219	0.070394	-0.244881	0.128093	-0.958473	-18.289132	-26.832834	-167.201102	-0.870156	-0.197677	0.451389	0.072207	-0.957274	-0.280023	0.487457	-0.211070	0.847251	0	0	0
57259	0	0	0	0	0	4.436748	-2.729460	8.357799	-0.005313	-0.000268	0.007526	-0.601318	0.112793	-0.460205	0.070402	-0.244889	0.128125	-0.958466	-18.293552	-26.833217	-167.199016	-0.870146	-0.197708	0.451395	0.072203	-0.957255	-0.280088	0.487476	-0.211125	0.847227	0	0	0
57260	0	0	0	0	0	4.422766	-2.760729	8.332186	-0.001184	0.000729	0.003708	-0.598145	0.107178	-0.462891	0.070395	-0.244893	0.128134	-0.958464	-18.294570	-26.833746	-167.199433	-0.870143	-0.197701	0.451403	0.072185	-0.957253	-0.280101	0.487483	-0.211144	0.847218	0	0	0
57261	0	0	0	0	0	4.436506	-2.730331	8.357643	-0.004176	-0.000945	0.001997	-0.597412	0.116943	-0.458252	0.070376	-0.244907	0.128153	-0.958459	-18.296782	-26.835418	-167.200804	-0.870135	-0.197677	0.451429	0.072135	-0.957248	-0.280130	0.487505	-0.211187	0.847195	0	0	0
57262	0	0	0	0	0	4.413941	-2.740413	8.358267	0.001319	0.004567	0.003643	-0.599121	0.106201	-0.459961	0.070370	-0.244892	0.128151	-0.958464	-18.295998	-26.833871	-167.202034	-0.870151	-0.197661	0.451405	0.072128	-0.957251	-0.280122	0.487477	-0.211190	0.847210	0	0	0
57263	0	0	0	0	0	4.458284	-2.720919	8.357218	0.000187	-0.000208	0.007284	-0.603027	0.113037	-0.458984	0.070382	-0.244898	0.128156	-0.958461	-18.297138	-26.834201	-167.200223	-0.870143	-0.197688	0.451410	0.072147	-0.957245	-0.280138	0.487490	-0.211192	0.847202	0	0	0
57264	0	0	0	0	0	4.402345	-2.717056	8.335895	0.001762	0.002454	0.003599	-0.597412	0.112061	-0.456787	0.070378	-0.244893	0.128151	-0.958463	-18.296281	-26.833811	-167.201054	-0.870149	-0.197676	0.451404	0.072143	-0.957248	-0.280127	0.487480	-0.211186	0.847209	0	0	0
57265	0	0	0	0	0	4.435489	-2.730908	8.357994	0.002204	0.000342	0.003554	-0.597656	0.109375	-0.463867	0.070375	-0.244898	0.128142	-0.958463	-18.295210	-26.834544	-167.201581	-0.870145	-0.197667	0.451416	0.072139	-0.957254	-0.280109	0.487488	-0.211170	0.847209	0	0	0
57266	0	0	0	0	0	4.425587	-2.708707	8.359806	0.000140	-0.000156	0.005463	-0.604980	0.113770	-0.459717	0.070379	-0.244905	0.128147	-0.958461	-18.296032	-26.835239	-167.200750	-0.870136	-0.197678	0.451426	0.072143	-0.957250	-0.280119	0.487502	-0.211175	0.847200	0	0	0
57267	0	0	0	0	0	4.432720	-2.728346	8.309383	0.000881	0.001227	0.001799	-0.598389	0.114502	-0.460693	0.070364	-0.244907	0.128142	-0.958462	-18.295124	-26.835773	-167.202618	-0.870139	-0.197649	0.451435	0.072117	-0.957257	-0.280105	0.487501	-0.211174	0.847200	0	0	0
57268	0	0	0	0	0	4.421231	-2.761795	8.332647	0.005686	-0.000149	0.007042	-0.594238	0.105469	-0.460205	0.070383	-0.244911	0.128122	-0.958462	-18.293202	-26.836180	-167.200825	-0.870130	-0.197675	0.451441	0.072161	-0.957262	-0.280075	0.487511	-0.211125	0.847206	0	0	0
57269	0	0	0	0	0	4.434784	-2.731013	8.358334	0.001809	0.002402	0.005420	-0.599854	0.116211	-0.450928	0.070386	-0.244904	0.128118	-0.958464	-18.292632	-26.835395	-167.200738	-0.870135	-0.197678	0.451429	0.072171	-0.957263	-0.280069	0.487500	-0.211117	0.847215	0	0	0
57270	0	0	0	0	0	4.433478	-2.729617	8.334025	0.003089	-0.003882	0.003465	-0.595215	0.115723	-0.451904	0.070386	-0.244930	0.128104	-0.958459	-18.291554	-26.838477	-167.200374	-0.870110	-0.197678	0.451477	0.072172	-0.957270	-0.280045	0.487544	-0.211086	0.847197	0	0	0
57271	0	0	0	0	0	4.433352	-2.729590	8.334100	0.001320	0.004567	0.003643	-0.597412	0.116211	-0.457275	0.070382	-0.244915	0.128102	-0.958464	-18.290717	-26.836935	-167.201457	-0.870126	-0.197664	0.451453	0.072168	-0.957273	-0.280037	0.487517	-0.211087	0.847213	0	0	0
57272	0	0	0	0	0	4.413196	-2.742336	8.383487	0.000140	-0.000156	0.005464	-0.593994	0.112061	-0.460938	0.070386	-0.244922	0.128106	-0.958461	-18.291540	-26.837630	-167.200625	-0.870118	-0.197676	0.451464	0.072172	-0.957269	-0.280047	0.487531	-0.211091	0.847204	0	0	0
57273	0	0	0	0	0	4.432860	-2.729798	8.334294	0.003039	0.001621	0.003533	-0.596436	0.116699	-0.463867	0.070383	-0.244920	0.128094	-0.958463	-18.289889	-26.837603	-167.201350	-0.870120	-0.197665	0.451463	0.072174	-0.957276	-0.280023	0.487526	-0.211070	0.847212	0	0	0
57274	0	0	0	0	0	4.432699	-2.729827	8.334370	0.000093	-0.000104	0.003643	-0.599854	0.107666	-0.461182	0.070378	-0.244929	0.128096	-0.958461	-18.290232	-26.838597	-167.201639	-0.870114	-0.197659	0.451479	0.072161	-0.957277	-0.280025	0.487540	-0.211075	0.847203	0	0	0
57275	0	0	0	0	0	4.423940	-2.709068	8.360561	0.001855	0.002351	0.007242	-0.601807	0.105225	-0.452148	0.070391	-0.244921	0.128094	-0.958463	-18.290167	-26.837499	-167.200382	-0.870118	-0.197680	0.451462	0.072188	-0.957274	-0.280027	0.487528	-0.211066	0.847211	0	0	0
57276	0	0	0	0	0	4.409902	-2.740043	8.335066	-0.000695	-0.001434	0.005486	-0.598877	0.118652	-0.460205	0.070395	-0.244934	0.128102	-0.958458	-18.291591	-26.838885	-167.199279	-0.870103	-0.197694	0.451483	0.072188	-0.957269	-0.280045	0.487554	-0.211076	0.847194	0	0	0
57277	0	0	0	0	0	4.432056	-2.730416	8.334519	0.001809	0.002402	0.005421	-0.593018	0.112549	-0.457031	0.070399	-0.244929	0.128098	-0.958460	-18.291072	-26.838188	-167.199079	-0.870108	-0.197698	0.451472	0.072199	-0.957270	-0.280039	0.487544	-0.211068	0.847202	0	0	0
57278	0	0	0	0	0	4.431737	-2.730814	8.334559	-0.004479	0.001014	0.007506	-0.596680	0.106445	-0.458984	0.070406	-0.244930	0.128127	-0.958455	-18.294997	-26.837880	-167.197238	-0.870104	-0.197727	0.451468	0.072198	-0.957253	-0.280098	0.487551	-0.211119	0.847185	0	0	0
57279	0	0	0	0	0	4.431595	-2.731173	8.334516	0.002693	-0.001822	0.005332	-0.596680	0.117432	-0.455078	0.070413	-0.244944	0.128117	-0.958452	-18.294283	-26.839428	-167.196333	-0.870089	-0.197738	0.451492	0.072212	-0.957256	-0.280083	0.487576	-0.211094	0.847177	0	0	0
57280	0	0	0	0	0	4.434025	-2.733941	8.383236	0.002204	0.000342	0.003555	-0.592773	0.107178	-0.456299	0.070410	-0.244949	0.128110	-0.958452	-18.293352	-26.840195	-167.196765	-0.870085	-0.197730	0.451504	0.072209	-0.957261	-0.280068	0.487584	-0.211080	0.847176	0	0	0
57281	0	0	0	0	0	4.409046	-2.741101	8.335171	-0.001184	0.000730	0.003709	-0.603760	0.110352	-0.453857	0.070404	-0.244953	0.128117	-0.958450	-18.294236	-26.840663	-167.197221	-0.870083	-0.197722	0.451511	0.072191	-0.957259	-0.280079	0.487591	-0.211097	0.847168	0	0	0
57282	0	0	0	0	0	4.432457	-2.732845	8.358970	0.000928	0.001175	0.003621	-0.600586	0.114990	-0.460449	0.070399	-0.244955	0.128116	-0.958451	-18.293979	-26.840966	-167.197781	-0.870082	-0.197713	0.451516	0.072183	-0.957261	-0.280075	0.487593	-0.211097	0.847167	0	0	0
57283	0	0	0	0	0	4.421323	-2.709376	8.336394	-0.000649	-0.001486	0.007308	-0.599121	0.114502	-0.461426	0.070411	-0.244967	0.128125	-0.958445	-18.295751	-26.842047	-167.195638	-0.870067	-0.197744	0.451532	0.072198	-0.957252	-0.280098	0.487618	-0.211104	0.847150	0	0	0
