// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 10B426DD
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 3.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Vel_E	Vel_N	Vel_U
57213	0	0	0	0	0	8.791699	0.238761	4.403243	0.000864	0.000470	0.001167	-1.075684	0.138428	-0.121338	0.145039	-0.517496	-0.105594	-0.836667	3.440541	-63.711299	-162.468869	-0.422323	-0.133410	0.896574	0.351988	-0.935627	0.026579	0.835313	0.326808	0.442096	0	0	0
57214	0	0	0	0	0	8.800346	0.207027	4.446853	0.003296	-0.002213	0.004416	-1.080811	0.136719	-0.115967	0.145056	-0.517504	-0.105591	-0.836659	3.437199	-63.712448	-162.464406	-0.422296	-0.133438	0.896583	0.352012	-0.935619	0.026552	0.835316	0.326821	0.442080	0	0	0
57215	0	0	0	0	0	8.800415	0.218548	4.414279	0.000864	0.000470	0.001167	-1.078369	0.134521	-0.127930	0.145058	-0.517500	-0.105582	-0.836662	3.435240	-63.711765	-162.462946	-0.422303	-0.133452	0.896577	0.352007	-0.935621	0.026538	0.835315	0.326809	0.442091	0	0	0
57216	0	0	0	0	0	8.809128	0.210227	4.392864	0.001569	-0.003152	0.002082	-1.077881	0.138184	-0.119629	0.145061	-0.517513	-0.105579	-0.836655	3.433675	-63.713371	-162.461570	-0.422276	-0.133454	0.896590	0.352008	-0.935621	0.026524	0.835329	0.326807	0.442067	0	0	0
57217	0	0	0	0	0	8.791938	0.226657	4.435236	0.002567	-0.001678	0.000754	-1.078613	0.134766	-0.133789	0.145063	-0.517516	-0.105579	-0.836653	3.433419	-63.713750	-162.461103	-0.422269	-0.133456	0.896593	0.352012	-0.935620	0.026522	0.835330	0.326811	0.442061	0	0	0
57218	0	0	0	0	0	8.800641	0.218303	4.413840	0.000729	-0.000535	0.003662	-1.084961	0.134033	-0.123535	0.145071	-0.517519	-0.105566	-0.836651	3.429362	-63.713913	-162.457484	-0.422258	-0.133482	0.896594	0.352012	-0.935621	0.026491	0.835336	0.326798	0.442060	0	0	0
57219	0	0	0	0	0	8.800723	0.218033	4.413691	0.000218	-0.002816	0.002952	-1.078125	0.130615	-0.127441	0.145073	-0.517528	-0.105552	-0.836646	3.425463	-63.714886	-162.454627	-0.422237	-0.133498	0.896602	0.352002	-0.935625	0.026460	0.835351	0.326778	0.442047	0	0	0
57220	0	0	0	0	0	8.809374	0.209519	4.392405	-0.002191	0.002954	0.002450	-1.079102	0.134521	-0.123291	0.145071	-0.517518	-0.105527	-0.836656	3.420894	-63.713012	-162.452304	-0.422259	-0.133524	0.896587	0.351973	-0.935637	0.026426	0.835352	0.326733	0.442078	0	0	0
57221	0	0	0	0	0	8.791992	0.225661	4.435179	-0.001838	0.001142	0.002907	-1.073975	0.144043	-0.116943	0.145069	-0.517513	-0.105501	-0.836663	3.415676	-63.711808	-162.449426	-0.422271	-0.133551	0.896578	0.351943	-0.935649	0.026387	0.835358	0.326687	0.442100	0	0	0
57222	0	0	0	0	0	8.817844	0.189063	4.403937	-0.001703	0.002148	0.000413	-1.077881	0.139648	-0.121338	0.145058	-0.517505	-0.105484	-0.836672	3.413802	-63.710325	-162.449797	-0.422294	-0.133556	0.896566	0.351909	-0.935663	0.026374	0.835361	0.326647	0.442124	0	0	0
57223	0	0	0	0	0	8.800512	0.217011	4.414162	-0.002702	0.000673	0.001740	-1.081299	0.133789	-0.114014	0.145057	-0.517503	-0.105459	-0.836677	3.408850	-63.709530	-162.447002	-0.422299	-0.133580	0.896560	0.351882	-0.935674	0.026336	0.835370	0.326605	0.442138	0	0	0
57224	0	0	0	0	0	8.796608	0.177079	4.400005	-0.001838	0.001142	0.002907	-1.083740	0.132324	-0.117676	0.145056	-0.517500	-0.105436	-0.836681	3.404080	-63.708707	-162.444228	-0.422305	-0.133604	0.896554	0.351857	-0.935684	0.026300	0.835377	0.326566	0.442153	0	0	0
57225	0	0	0	0	0	8.809064	0.208318	4.393084	-0.000352	0.001811	-0.000458	-1.076904	0.134521	-0.123779	0.145046	-0.517492	-0.105426	-0.836690	3.403535	-63.707300	-162.445360	-0.422328	-0.133603	0.896543	0.351830	-0.935694	0.026297	0.835377	0.326537	0.442176	0	0	0
57226	0	0	0	0	0	8.787825	0.196791	4.389138	0.001375	0.002750	0.001876	-1.078857	0.129150	-0.122070	0.145050	-0.517479	-0.105418	-0.836698	3.401689	-63.705522	-162.443794	-0.422351	-0.133622	0.896529	0.351828	-0.935695	0.026285	0.835366	0.326526	0.442204	0	0	0
57227	0	0	0	0	0	8.796443	0.188358	4.367915	-0.002350	-0.001138	0.002198	-1.078125	0.131836	-0.121338	0.145042	-0.517485	-0.105393	-0.836699	3.397197	-63.705665	-162.442100	-0.422345	-0.133634	0.896530	0.351790	-0.935711	0.026250	0.835385	0.326477	0.442204	0	0	0
57228	0	0	0	0	0	8.787914	0.196308	4.388982	0.003648	-0.004025	0.004874	-1.075439	0.144531	-0.125488	0.145060	-0.517501	-0.105391	-0.836686	3.393650	-63.707865	-162.437184	-0.422301	-0.133660	0.896547	0.351820	-0.935700	0.026221	0.835395	0.326496	0.442171	0	0	0
57229	0	0	0	0	0	8.800579	0.227552	4.381645	-0.002726	-0.002413	-0.001006	-1.087646	0.142334	-0.124512	0.145042	-0.517509	-0.105375	-0.836686	3.392332	-63.708612	-162.438808	-0.422293	-0.133645	0.896553	0.351775	-0.935718	0.026210	0.835418	0.326453	0.442160	0	0	0
57230	0	0	0	0	0	8.826567	0.179543	4.382545	0.001703	-0.002148	-0.000413	-1.088867	0.141357	-0.126953	0.145035	-0.517516	-0.105378	-0.836682	3.393660	-63.709558	-162.440573	-0.422283	-0.133627	0.896560	0.351766	-0.935721	0.026219	0.835427	0.326451	0.442145	0	0	0
57231	0	0	0	0	0	8.813175	0.235451	4.439327	-0.006268	0.000876	0.002314	-1.083252	0.141357	-0.123535	0.145027	-0.517515	-0.105337	-0.836690	3.386108	-63.708504	-162.437075	-0.422291	-0.133658	0.896552	0.351712	-0.935743	0.026162	0.835445	0.326376	0.442165	0	0	0
57232	0	0	0	0	0	8.817888	0.187260	4.403926	-0.003918	0.002015	0.000116	-1.082275	0.126465	-0.125977	0.145009	-0.517509	-0.105312	-0.836700	3.383318	-63.707087	-162.437839	-0.422314	-0.133659	0.896541	0.351658	-0.935763	0.026142	0.835456	0.326316	0.442188	0	0	0
57233	0	0	0	0	0	8.791855	0.223457	4.435564	-0.007349	0.003223	-0.001805	-1.074951	0.125488	-0.128906	0.144976	-0.517497	-0.105274	-0.836718	3.380223	-63.704563	-162.440713	-0.422358	-0.133650	0.896522	0.351565	-0.935799	0.026120	0.835473	0.326218	0.442229	0	0	0
57234	0	0	0	0	0	8.812823	0.234888	4.440056	-0.007214	0.004229	-0.004300	-1.075684	0.130127	-0.120605	0.144932	-0.517481	-0.105245	-0.836738	3.380504	-63.701730	-162.447010	-0.422415	-0.133617	0.896500	0.351465	-0.935836	0.026125	0.835486	0.326124	0.442273	0	0	0
57235	0	0	0	0	0	8.799979	0.214966	4.415324	-0.012810	0.011475	-0.001024	-1.079346	0.131104	-0.121094	0.144886	-0.517440	-0.105174	-0.836781	3.373139	-63.694491	-162.449220	-0.422528	-0.133635	0.896444	0.351319	-0.935893	0.026075	0.835491	0.325955	0.442390	0	0	0
57236	0	0	0	0	0	8.787052	0.183097	4.423194	-0.016047	0.006780	-0.002741	-1.080811	0.138672	-0.123535	0.144828	-0.517421	-0.105102	-0.836812	3.366381	-63.690252	-162.453310	-0.422601	-0.133624	0.896411	0.351151	-0.935957	0.026026	0.835524	0.325775	0.442459	0	0	0
57237	0	0	0	0	0	8.811541	0.221912	4.475080	-0.022372	0.014561	-0.003127	-1.076416	0.137451	-0.125488	0.144757	-0.517372	-0.104996	-0.836868	3.355325	-63.681273	-162.456801	-0.422743	-0.133641	0.896342	0.350929	-0.936042	0.025949	0.835546	0.325522	0.442604	0	0	0
57238	0	0	0	0	0	8.765090	0.182276	4.388305	-0.010425	0.002618	-0.003271	-1.076416	0.138428	-0.120605	0.144709	-0.517366	-0.104952	-0.836885	3.352682	-63.679397	-162.461889	-0.422783	-0.133612	0.896327	0.350807	-0.936089	0.025931	0.835577	0.325401	0.442635	0	0	0
57239	0	0	0	0	0	8.773603	0.185478	4.334908	-0.010401	0.005702	-0.000523	-1.080566	0.135498	-0.119629	0.144677	-0.517347	-0.104897	-0.836909	3.345858	-63.675544	-162.462282	-0.422842	-0.133628	0.896297	0.350699	-0.936130	0.025881	0.835593	0.325274	0.442698	0	0	0
57240	0	0	0	0	0	8.815417	0.173015	4.441373	-0.006676	0.009591	-0.000841	-1.083984	0.131104	-0.123779	0.144652	-0.517310	-0.104857	-0.836941	3.342083	-63.669762	-162.463711	-0.422931	-0.133644	0.896252	0.350618	-0.936161	0.025857	0.835581	0.325178	0.442790	0	0	0
57241	0	0	0	0	0	8.806932	0.204334	4.397544	-0.007257	-0.013680	0.000840	-1.077393	0.134521	-0.124268	0.144621	-0.517371	-0.104825	-0.836913	3.337125	-63.677101	-162.464416	-0.422823	-0.133604	0.896309	0.350538	-0.936193	0.025812	0.835670	0.325104	0.442678	0	0	0
57242	0	0	0	0	0	8.770368	0.168159	4.254588	-0.009924	-0.023004	0.002528	-1.080322	0.127930	-0.117432	0.144585	-0.517475	-0.104786	-0.836860	3.329791	-63.690075	-162.463950	-0.422629	-0.133547	0.896410	0.350444	-0.936230	0.025744	0.835808	0.325021	0.442478	0	0	0
57243	0	0	0	0	0	8.741529	0.164148	4.269797	-0.016918	-0.021597	0.001180	-1.081543	0.125732	-0.119873	0.144525	-0.517577	-0.104718	-0.836816	3.319534	-63.701962	-162.465131	-0.422454	-0.133482	0.896502	0.350280	-0.936294	0.025654	0.835964	0.324864	0.442297	0	0	0
57244	0	0	0	0	0	8.796162	0.258069	4.449246	-0.022536	-0.017441	0.001711	-1.081055	0.138916	-0.125000	0.144455	-0.517666	-0.104625	-0.836784	3.305536	-63.711727	-162.465292	-0.422309	-0.133435	0.896577	0.350077	-0.936373	0.025537	0.836123	0.324656	0.442151	0	0	0
57245	0	0	0	0	0	8.839321	0.244638	4.553218	-0.027633	-0.024086	0.000151	-1.080078	0.133057	-0.120361	0.144362	-0.517785	-0.104516	-0.836741	3.290441	-63.724949	-162.467834	-0.422117	-0.133354	0.896679	0.349821	-0.936472	0.025409	0.836327	0.324403	0.441951	0	0	0
57246	0	0	0	0	0	8.806500	0.200699	4.554492	-0.020889	-0.012683	-0.001397	-1.087402	0.126953	-0.117920	0.144287	-0.517851	-0.104434	-0.836723	3.280664	-63.731889	-162.471650	-0.422023	-0.133293	0.896733	0.349619	-0.936550	0.025327	0.836459	0.324203	0.441847	0	0	0
57247	0	0	0	0	0	8.752126	0.192891	4.422559	-0.003236	-0.004696	-0.001720	-1.074219	0.131104	-0.122070	0.144258	-0.517871	-0.104419	-0.836718	3.280572	-63.734047	-162.475426	-0.421999	-0.133255	0.896750	0.349557	-0.936573	0.025324	0.836497	0.324152	0.441813	0	0	0
57248	0	0	0	0	0	8.803203	0.219605	4.376778	0.007481	-0.002212	-0.000694	-1.080078	0.133301	-0.124756	0.144264	-0.517874	-0.104446	-0.836711	3.285539	-63.735021	-162.477555	-0.421990	-0.133235	0.896757	0.349595	-0.936558	0.025362	0.836486	0.324204	0.441796	0	0	0
57249	0	0	0	0	0	8.841811	0.215101	4.337884	0.004245	-0.006908	-0.002413	-1.079102	0.133301	-0.125732	0.144251	-0.517895	-0.104465	-0.836698	3.290508	-63.738267	-162.482197	-0.421952	-0.133185	0.896782	0.349593	-0.936557	0.025397	0.836505	0.324225	0.441743	0	0	0
57250	0	0	0	0	0	8.812303	0.200581	4.386943	0.004379	-0.005900	-0.004907	-1.081787	0.135498	-0.131104	0.144230	-0.517914	-0.104493	-0.836687	3.298828	-63.741212	-162.490049	-0.421926	-0.133113	0.896805	0.349587	-0.936558	0.025459	0.836521	0.324253	0.441693	0	0	0
57251	0	0	0	0	0	8.842371	0.192959	4.401622	0.002274	-0.008112	-0.010446	-1.075684	0.135010	-0.124023	0.144179	-0.517937	-0.104525	-0.836677	3.311963	-63.744741	-162.504901	-0.421908	-0.132987	0.896832	0.349538	-0.936574	0.025557	0.836551	0.324259	0.441632	0	0	0
57252	0	0	0	0	0	8.804361	0.222083	4.374321	0.006302	-0.010867	-0.002373	-1.078125	0.125732	-0.116455	0.144171	-0.517976	-0.104559	-0.836650	3.318785	-63.750610	-162.509852	-0.421832	-0.132923	0.896877	0.349559	-0.936565	0.025604	0.836580	0.324312	0.441537	0	0	0
57253	0	0	0	0	0	8.838224	0.265367	4.371001	-0.000730	0.000539	-0.003661	-1.073242	0.129639	-0.123291	0.144143	-0.517970	-0.104554	-0.836659	3.321938	-63.749647	-162.515721	-0.421860	-0.132885	0.896870	0.349508	-0.936583	0.025629	0.836587	0.324276	0.441551	0	0	0
57254	0	0	0	0	0	8.808506	0.227453	4.485493	0.007238	-0.002477	-0.006394	-1.081299	0.141602	-0.132568	0.144124	-0.517971	-0.104596	-0.836656	3.333396	-63.750583	-162.525245	-0.421868	-0.132810	0.896877	0.349521	-0.936576	0.025717	0.836578	0.324326	0.441531	0	0	0
57255	0	0	0	0	0	8.778854	0.260017	4.404927	0.006971	-0.004493	-0.001406	-1.078857	0.131836	-0.127441	0.144127	-0.517980	-0.104622	-0.836647	3.338376	-63.752343	-162.527912	-0.421848	-0.132782	0.896891	0.349550	-0.936564	0.025754	0.836576	0.324373	0.441502	0	0	0
57256	0	0	0	0	0	8.813570	0.215912	4.351736	0.007835	-0.004024	-0.000239	-1.078369	0.139404	-0.118164	0.144135	-0.517991	-0.104651	-0.836636	3.343143	-63.754367	-162.529594	-0.421822	-0.132760	0.896906	0.349593	-0.936547	0.025788	0.836571	0.324431	0.441468	0	0	0
57257	0	0	0	0	0	8.822270	0.196492	4.362749	0.010341	0.001211	-0.002182	-1.088867	0.137695	-0.131104	0.144146	-0.517974	-0.104690	-0.836639	3.350556	-63.752999	-162.532717	-0.421849	-0.132744	0.896896	0.349650	-0.936524	0.025847	0.836533	0.324503	0.441486	0	0	0
57258	0	0	0	0	0	8.792532	0.193851	4.379832	0.010183	-0.002883	-0.002437	-1.081787	0.131836	-0.115479	0.144152	-0.517977	-0.104734	-0.836631	3.359141	-63.754297	-162.537156	-0.421840	-0.132705	0.896906	0.349703	-0.936502	0.025912	0.836516	0.324582	0.441462	0	0	0
57259	0	0	0	0	0	8.826300	0.225587	4.409163	0.006619	-0.002682	-0.001862	-1.084473	0.137207	-0.124512	0.144153	-0.517980	-0.104759	-0.836626	3.364416	-63.755174	-162.540240	-0.421834	-0.132678	0.896913	0.349730	-0.936491	0.025952	0.836507	0.324625	0.441446	0	0	0
57260	0	0	0	0	0	8.796705	0.234624	4.393458	0.005731	-0.006238	-0.005777	-1.080811	0.126465	-0.125732	0.144132	-0.517998	-0.104795	-0.836614	3.374556	-63.758278	-162.549257	-0.421809	-0.132597	0.896937	0.349732	-0.936488	0.026027	0.836519	0.324666	0.441392	0	0	0
57261	0	0	0	0	0	8.796881	0.235060	4.393080	0.001704	-0.002147	-0.000415	-1.081299	0.136963	-0.123779	0.144123	-0.518002	-0.104795	-0.836612	3.375468	-63.758833	-162.550917	-0.421804	-0.132582	0.896941	0.349719	-0.936493	0.026033	0.836527	0.324658	0.441383	0	0	0
57262	0	0	0	0	0	8.805751	0.227169	4.371262	0.005951	-0.009058	-0.002827	-1.083740	0.127441	-0.126953	0.144113	-0.518034	-0.104827	-0.836591	3.382507	-63.763649	-162.556334	-0.421745	-0.132520	0.896978	0.349735	-0.936485	0.026083	0.836550	0.324705	0.441305	0	0	0
57263	0	0	0	0	0	8.788868	0.232030	4.445667	0.002278	-0.006778	0.002992	-1.084229	0.133301	-0.122803	0.144119	-0.518059	-0.104823	-0.836575	3.380081	-63.766960	-162.553872	-0.421690	-0.132523	0.897004	0.349741	-0.936484	0.026061	0.836576	0.324709	0.441254	0	0	0
57264	0	0	0	0	0	8.827483	0.226981	4.406723	0.001571	-0.003154	0.002079	-1.078857	0.132324	-0.122314	0.144121	-0.518071	-0.104820	-0.836567	3.378512	-63.768565	-162.552491	-0.421663	-0.132525	0.897016	0.349742	-0.936484	0.026048	0.836589	0.324707	0.441230	0	0	0
57265	0	0	0	0	0	8.815096	0.207035	4.381027	-0.001130	-0.002484	0.003822	-1.082520	0.130615	-0.126221	0.144124	-0.518082	-0.104797	-0.836563	3.372816	-63.769528	-162.548483	-0.421639	-0.132550	0.897023	0.349724	-0.936492	0.026003	0.836608	0.324675	0.441217	0	0	0
57266	0	0	0	0	0	8.844969	0.198268	4.396162	-0.002347	-0.001141	0.002199	-1.085449	0.133057	-0.126953	0.144117	-0.518089	-0.104776	-0.836562	3.368725	-63.769985	-162.546794	-0.421628	-0.132560	0.897027	0.349692	-0.936504	0.025971	0.836627	0.324634	0.441212	0	0	0
57267	0	0	0	0	0	8.815118	0.218038	4.348494	-0.003540	0.003287	0.003324	-1.082520	0.134766	-0.125488	0.144114	-0.518076	-0.104740	-0.836575	3.361927	-63.767517	-162.543198	-0.421657	-0.132598	0.897008	0.349651	-0.936521	0.025921	0.836630	0.324569	0.441254	0	0	0
57268	0	0	0	0	0	8.823695	0.197650	4.359815	0.000245	0.000267	0.005699	-1.078369	0.128174	-0.124023	0.144130	-0.518077	-0.104719	-0.836574	3.355162	-63.767286	-162.536872	-0.421646	-0.132646	0.897006	0.349655	-0.936521	0.025869	0.836634	0.324551	0.441260	0	0	0
57269	0	0	0	0	0	8.865739	0.208742	4.401087	0.013627	0.012079	0.005030	-1.081543	0.137451	-0.117432	0.144182	-0.518016	-0.104744	-0.836600	3.355614	-63.759895	-162.530449	-0.421741	-0.132728	0.896949	0.349764	-0.936480	0.025879	0.836540	0.324635	0.441376	0	0	0
57270	0	0	0	0	0	8.784820	0.226189	4.334252	0.017558	-0.003021	0.002110	-1.080566	0.137939	-0.114746	0.144226	-0.518017	-0.104807	-0.836584	3.363159	-63.761424	-162.529017	-0.421715	-0.132731	0.896961	0.349898	-0.936429	0.025936	0.836497	0.324783	0.441348	0	0	0
57271	0	0	0	0	0	8.844285	0.233007	4.300011	0.000669	0.006375	0.000964	-1.081055	0.135986	-0.121094	0.144231	-0.517989	-0.104794	-0.836602	3.360872	-63.757428	-162.527194	-0.421770	-0.132764	0.896930	0.349893	-0.936431	0.025922	0.836472	0.324763	0.441412	0	0	0
57272	0	0	0	0	0	8.835409	0.229660	4.354342	0.007799	0.005972	-0.000187	-1.076904	0.132813	-0.123779	0.144245	-0.517957	-0.104816	-0.836617	3.364878	-63.753736	-162.528050	-0.421827	-0.132775	0.896902	0.349936	-0.936414	0.025956	0.836425	0.324807	0.441468	0	0	0
57273	0	0	0	0	0	8.796973	0.222976	4.425429	-0.000644	-0.003288	0.001784	-1.079834	0.137939	-0.128174	0.144241	-0.517970	-0.104802	-0.836611	3.361769	-63.755100	-162.526538	-0.421804	-0.132779	0.896912	0.349916	-0.936422	0.025931	0.836445	0.324781	0.441448	0	0	0
57274	0	0	0	0	0	8.772062	0.171699	4.406818	-0.000997	-0.001476	0.001328	-1.081055	0.131104	-0.121582	0.144234	-0.517977	-0.104788	-0.836610	3.359485	-63.755719	-162.526001	-0.421793	-0.132780	0.896917	0.349891	-0.936432	0.025913	0.836461	0.324753	0.441439	0	0	0
57275	0	0	0	0	0	8.805789	0.214461	4.403750	0.007728	-0.001947	0.005004	-1.086670	0.128174	-0.115967	0.144267	-0.517979	-0.104799	-0.836602	3.357359	-63.756355	-162.520241	-0.421770	-0.132820	0.896922	0.349955	-0.936409	0.025896	0.836446	0.324804	0.441430	0	0	0
57276	0	0	0	0	0	8.797308	0.222876	4.424766	0.009187	-0.004364	-0.001109	-1.081055	0.140625	-0.125244	0.144275	-0.517989	-0.104836	-0.836589	3.363934	-63.758544	-162.523075	-0.421744	-0.132789	0.896939	0.350005	-0.936388	0.025945	0.836438	0.324875	0.441393	0	0	0
57277	0	0	0	0	0	8.827172	0.214742	4.439890	0.005294	0.000737	0.001758	-1.077393	0.133789	-0.121826	0.144289	-0.517981	-0.104845	-0.836591	3.364015	-63.757674	-162.521226	-0.421753	-0.132806	0.896932	0.350036	-0.936377	0.025946	0.836420	0.324902	0.441407	0	0	0
57278	0	0	0	0	0	8.784896	0.203630	4.399091	0.006133	-0.001880	0.000177	-1.081055	0.130127	-0.121826	0.144296	-0.517984	-0.104864	-0.836585	3.367179	-63.758485	-162.522208	-0.421743	-0.132795	0.896938	0.350067	-0.936365	0.025970	0.836413	0.324941	0.441393	0	0	0
57279	0	0	0	0	0	8.776379	0.212027	4.420184	0.008215	-0.002753	0.002967	-1.078613	0.139404	-0.122070	0.144318	-0.517989	-0.104883	-0.836576	3.367893	-63.759599	-162.519487	-0.421720	-0.132810	0.896947	0.350122	-0.936344	0.025974	0.836401	0.324995	0.441375	0	0	0
57280	0	0	0	0	0	8.827429	0.226881	4.406837	0.005136	-0.003357	0.001505	-1.073975	0.127930	-0.119629	0.144327	-0.517999	-0.104896	-0.836567	3.369046	-63.761299	-162.518864	-0.421693	-0.132807	0.896960	0.350150	-0.936333	0.025982	0.836403	0.325027	0.441348	0	0	0
57281	0	0	0	0	0	8.797780	0.247053	4.358739	0.002921	-0.003490	0.001209	-1.085938	0.132813	-0.115234	0.144329	-0.518010	-0.104897	-0.836559	3.368683	-63.762795	-162.518216	-0.421669	-0.132804	0.896971	0.350156	-0.936331	0.025977	0.836412	0.325034	0.441325	0	0	0
57282	0	0	0	0	0	8.827705	0.238549	4.373759	0.002435	-0.002685	0.003247	-1.080078	0.136963	-0.123779	0.144339	-0.518020	-0.104894	-0.836551	3.366220	-63.764170	-162.515287	-0.421642	-0.132820	0.896982	0.350168	-0.936327	0.025957	0.836421	0.325039	0.441304	0	0	0
57283	0	0	0	0	0	8.827875	0.238286	4.373429	-0.001641	-0.004764	0.003113	-1.082520	0.135254	-0.125732	0.144339	-0.518041	-0.104874	-0.836541	3.361088	-63.766517	-162.512013	-0.421599	-0.132833	0.897000	0.350148	-0.936336	0.025916	0.836451	0.325009	0.441270	0	0	0
57284	0	0	0	0	0	8.828040	0.226307	4.405641	-0.003212	-0.001609	0.001033	-1.072021	0.137695	-0.119873	0.144325	-0.518050	-0.104852	-0.836541	3.357886	-63.767202	-162.511867	-0.421589	-0.132830	0.897005	0.350104	-0.936353	0.025890	0.836475	0.324960	0.441261	0	0	0
